State_Name,Year,Predicted_FC,Safety,Real_FC
ANDHRA PRADESH,2018,24.0,Safe,27.0
ASSAM,2018,605.0,Not Safe,1351.0
ASSAM,2018,605.0,Not Safe,181.0
ASSAM,2018,605.0,Not Safe,1550.0
ASSAM,2018,605.0,Not Safe,1751.0
ASSAM,2018,605.0,Not Safe,181.0
ASSAM,2018,605.0,Not Safe,366.0
ASSAM,2018,605.0,Not Safe,456.0
ASSAM,2018,605.0,Not Safe,456.0
ASSAM,2018,605.0,Not Safe,1401.0
ASSAM,2018,605.0,Not Safe,366.0
ASSAM,2018,605.0,Not Safe,456.0
ASSAM,2018,605.0,Not Safe,1001.0
ASSAM,2018,605.0,Not Safe,1751.0
ASSAM,2018,605.0,Not Safe,10501.0
ASSAM,2018,605.0,Not Safe,456.0
ASSAM,2018,605.0,Not Safe,751.0
ASSAM,2018,605.0,Not Safe,456.0
ASSAM,2018,605.0,Not Safe,751.0
ASSAM,2018,605.0,Not Safe,1051.0
ASSAM,2018,605.0,Not Safe,751.0
ASSAM,2018,605.0,Not Safe,751.0
ASSAM,2018,605.0,Not Safe,366.0
ASSAM,2018,605.0,Not Safe,181.0
ASSAM,2018,605.0,Not Safe,456.0
ASSAM,2018,605.0,Not Safe,1001.0
ASSAM,2018,605.0,Not Safe,361.0
ASSAM,2018,605.0,Not Safe,751.0
ASSAM,2018,605.0,Not Safe,120180.0
ASSAM,2018,605.0,Not Safe,755.0
ASSAM,2018,605.0,Not Safe,366.0
BIHAR,2018,1383.387782945557,Not Safe,7500.0
BIHAR,2018,1383.387782945557,Not Safe,5950.0
BIHAR,2018,1383.387782945557,Not Safe,5500.0
BIHAR,2018,1383.387782945557,Not Safe,11550.0
BIHAR,2018,1383.387782945557,Not Safe,6350.0
CHANDIGARH,2018,105001.00000001195,Not Safe,9001.0
CHHATTISGARH,2018,360.9003215533964,Not Safe,
GOA,2018,2020.9685177592098,Not Safe,12.5
GOA,2018,2020.9685177592098,Not Safe,8725.0
GOA,2018,2020.9685177592098,Not Safe,273.5
GOA,2018,2020.9685177592098,Not Safe,6600.0
GOA,2018,2020.9685177592098,Not Safe,1250.0
GOA,2018,2020.9685177592098,Not Safe,4050.0
GOA,2018,2020.9685177592098,Not Safe,39000.0
GOA,2018,2020.9685177592098,Not Safe,4175.0
GUJARAT,2018,45.79799199215922,Safe,33.0
GUJARAT,2018,45.79799199215922,Safe,44.5
GUJARAT,2018,45.79799199215922,Safe,6.5
GUJARAT,2018,45.79799199215922,Safe,276.0
GUJARAT,2018,45.79799199215922,Safe,10.5
GUJARAT,2018,45.79799199215922,Safe,6.0
GUJARAT,2018,45.79799199215922,Safe,3.0
GUJARAT,2018,45.79799199215922,Safe,2.0
GUJARAT,2018,45.79799199215922,Safe,16.5
GUJARAT,2018,45.79799199215922,Safe,15.0
GUJARAT,2018,45.79799199215922,Safe,8.0
GUJARAT,2018,45.79799199215922,Safe,2.0
GUJARAT,2018,45.79799199215922,Safe,25.0
GUJARAT,2018,45.79799199215922,Safe,7.5
GUJARAT,2018,45.79799199215922,Safe,38.0
GUJARAT,2018,45.79799199215922,Safe,29.0
GUJARAT,2018,45.79799199215922,Safe,46.5
GUJARAT,2018,45.79799199215922,Safe,25.0
GUJARAT,2018,45.79799199215922,Safe,24.5
HARYANA,2018,330.0,Not Safe,1500.0
HARYANA,2018,330.0,Not Safe,850.0
HARYANA,2018,330.0,Not Safe,265.0
HIMACHAL PRADESH,2018,750.3465018239691,Not Safe,73.0
HIMACHAL PRADESH,2018,750.3465018239691,Not Safe,4.0
HIMACHAL PRADESH,2018,750.3465018239691,Not Safe,27.5
HIMACHAL PRADESH,2018,750.3465018239691,Not Safe,139.0
HIMACHAL PRADESH,2018,750.3465018239691,Not Safe,13.0
KARNATAKA,2018,76001.03960445867,Not Safe,110055.0
KARNATAKA,2018,76001.03960445867,Not Safe,790.0
KARNATAKA,2018,76001.03960445867,Not Safe,1900.0
KARNATAKA,2018,76001.03960445867,Not Safe,1305.0
KARNATAKA,2018,76001.03960445867,Not Safe,2250.0
KARNATAKA,2018,76001.03960445867,Not Safe,2200.0
KARNATAKA,2018,76001.03960445867,Not Safe,1160.0
KARNATAKA,2018,76001.03960445867,Not Safe,1310.0
KARNATAKA,2018,76001.03960445867,Not Safe,42016.5
KARNATAKA,2018,76001.03960445867,Not Safe,6245.0
KARNATAKA,2018,76001.03960445867,Not Safe,135055.0
KARNATAKA,2018,76001.03960445867,Not Safe,573500.0
KARNATAKA,2018,76001.03960445867,Not Safe,258500.0
KARNATAKA,2018,76001.03960445867,Not Safe,8665.0
KARNATAKA,2018,76001.03960445867,Not Safe,23165.0
KARNATAKA,2018,76001.03960445867,Not Safe,14420.0
KARNATAKA,2018,76001.03960445867,Not Safe,850215.0
KARNATAKA,2018,76001.03960445867,Not Safe,233150.0
KARNATAKA,2018,76001.03960445867,Not Safe,126500.0
KARNATAKA,2018,76001.03960445867,Not Safe,246100.0
KARNATAKA,2018,76001.03960445867,Not Safe,6230.0
KARNATAKA,2018,76001.03960445867,Not Safe,553950.0
KARNATAKA,2018,76001.03960445867,Not Safe,41950.0
KARNATAKA,2018,76001.03960445867,Not Safe,17200.0
KARNATAKA,2018,76001.03960445867,Not Safe,4900.0
KARNATAKA,2018,76001.03960445867,Not Safe,5895.0
KARNATAKA,2018,76001.03960445867,Not Safe,16665.0
KARNATAKA,2018,76001.03960445867,Not Safe,1385.0
KARNATAKA,2018,76001.03960445867,Not Safe,5504.0
KARNATAKA,2018,76001.03960445867,Not Safe,1645.0
KARNATAKA,2018,76001.03960445867,Not Safe,8665.0
KARNATAKA,2018,76001.03960445867,Not Safe,5665.0
KARNATAKA,2018,76001.03960445867,Not Safe,8515.5
KARNATAKA,2018,76001.03960445867,Not Safe,85170.0
KARNATAKA,2018,76001.03960445867,Not Safe,1815.0
KARNATAKA,2018,76001.03960445867,Not Safe,10250.0
KARNATAKA,2018,76001.03960445867,Not Safe,613.0
KARNATAKA,2018,76001.03960445867,Not Safe,9.5
KARNATAKA,2018,76001.03960445867,Not Safe,1240.0
KARNATAKA,2018,76001.03960445867,Not Safe,4900.0
KARNATAKA,2018,76001.03960445867,Not Safe,8555.0
KARNATAKA,2018,76001.03960445867,Not Safe,2565.0
KARNATAKA,2018,76001.03960445867,Not Safe,26800.0
KARNATAKA,2018,76001.03960445867,Not Safe,55240.0
KARNATAKA,2018,76001.03960445867,Not Safe,23165.0
KARNATAKA,2018,76001.03960445867,Not Safe,290105.0
KARNATAKA,2018,76001.03960445867,Not Safe,470155.0
KARNATAKA,2018,76001.03960445867,Not Safe,351650.0
KARNATAKA,2018,76001.03960445867,Not Safe,395240.0
KARNATAKA,2018,76001.03960445867,Not Safe,230700.0
KARNATAKA,2018,76001.03960445867,Not Safe,4310.0
KARNATAKA,2018,76001.03960445867,Not Safe,15100.0
KARNATAKA,2018,76001.03960445867,Not Safe,8665.0
KARNATAKA,2018,76001.03960445867,Not Safe,25550.0
KARNATAKA,2018,76001.03960445867,Not Safe,39635.0
KARNATAKA,2018,76001.03960445867,Not Safe,15730.0
KARNATAKA,2018,76001.03960445867,Not Safe,14165.0
KARNATAKA,2018,76001.03960445867,Not Safe,176550.0
KARNATAKA,2018,76001.03960445867,Not Safe,245395.0
KARNATAKA,2018,76001.03960445867,Not Safe,14850.0
KARNATAKA,2018,76001.03960445867,Not Safe,35105.0
KARNATAKA,2018,76001.03960445867,Not Safe,24085.0
KARNATAKA,2018,76001.03960445867,Not Safe,153000.0
KARNATAKA,2018,76001.03960445867,Not Safe,4865.0
KARNATAKA,2018,76001.03960445867,Not Safe,14470.0
KARNATAKA,2018,76001.03960445867,Not Safe,14155.0
KARNATAKA,2018,76001.03960445867,Not Safe,2465.0
KARNATAKA,2018,76001.03960445867,Not Safe,8730.0
KARNATAKA,2018,76001.03960445867,Not Safe,320.0
KARNATAKA,2018,76001.03960445867,Not Safe,2110.0
KARNATAKA,2018,76001.03960445867,Not Safe,1440.0
KARNATAKA,2018,76001.03960445867,Not Safe,245.0
KARNATAKA,2018,76001.03960445867,Not Safe,139.0
KARNATAKA,2018,76001.03960445867,Not Safe,124.0
KARNATAKA,2018,76001.03960445867,Not Safe,106.5
KARNATAKA,2018,76001.03960445867,Not Safe,190.0
KARNATAKA,2018,76001.03960445867,Not Safe,215.0
KARNATAKA,2018,76001.03960445867,Not Safe,144.0
KARNATAKA,2018,76001.03960445867,Not Safe,166.5
KARNATAKA,2018,76001.03960445867,Not Safe,177.0
KARNATAKA,2018,76001.03960445867,Not Safe,175.0
KARNATAKA,2018,76001.03960445867,Not Safe,131.0
KARNATAKA,2018,76001.03960445867,Not Safe,160.5
KARNATAKA,2018,76001.03960445867,Not Safe,181.5
KARNATAKA,2018,76001.03960445867,Not Safe,1850.0
KARNATAKA,2018,76001.03960445867,Not Safe,910.0
KARNATAKA,2018,76001.03960445867,Not Safe,1800.0
KARNATAKA,2018,76001.03960445867,Not Safe,1800.0
KARNATAKA,2018,76001.03960445867,Not Safe,975.0
KARNATAKA,2018,76001.03960445867,Not Safe,490.0
KARNATAKA,2018,76001.03960445867,Not Safe,515.0
KARNATAKA,2018,76001.03960445867,Not Safe,95.0
KARNATAKA,2018,76001.03960445867,Not Safe,210.0
KARNATAKA,2018,76001.03960445867,Not Safe,340.0
KARNATAKA,2018,76001.03960445867,Not Safe,562.5
KARNATAKA,2018,76001.03960445867,Not Safe,885.0
KARNATAKA,2018,76001.03960445867,Not Safe,485.0
KARNATAKA,2018,76001.03960445867,Not Safe,455.0
KARNATAKA,2018,76001.03960445867,Not Safe,35850.0
KARNATAKA,2018,76001.03960445867,Not Safe,820.0
KARNATAKA,2018,76001.03960445867,Not Safe,875.0
KARNATAKA,2018,76001.03960445867,Not Safe,96000.0
KARNATAKA,2018,76001.03960445867,Not Safe,30400.0
KERALA,2018,360.35641159150583,Not Safe,2200.0
KERALA,2018,360.35641159150583,Not Safe,105.0
KERALA,2018,360.35641159150583,Not Safe,245.0
KERALA,2018,360.35641159150583,Not Safe,4010.0
KERALA,2018,360.35641159150583,Not Safe,10.0
KERALA,2018,360.35641159150583,Not Safe,300.0
KERALA,2018,360.35641159150583,Not Safe,370.0
KERALA,2018,360.35641159150583,Not Safe,190.0
KERALA,2018,360.35641159150583,Not Safe,2039.5
KERALA,2018,360.35641159150583,Not Safe,860.0
KERALA,2018,360.35641159150583,Not Safe,551.0
LAKSHADWEEP,2018,265.0,Not Safe,
MADHYA PRADESH,2018,32.80828006494763,Safe,86.0
MADHYA PRADESH,2018,32.80828006494763,Safe,515.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,6.0
MADHYA PRADESH,2018,32.80828006494763,Safe,8.5
MADHYA PRADESH,2018,32.80828006494763,Safe,6.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,216.0
MADHYA PRADESH,2018,32.80828006494763,Safe,141.0
MADHYA PRADESH,2018,32.80828006494763,Safe,176.0
MADHYA PRADESH,2018,32.80828006494763,Safe,461.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,176.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,1703.0
MADHYA PRADESH,2018,32.80828006494763,Safe,12.5
MADHYA PRADESH,2018,32.80828006494763,Safe,216.0
MADHYA PRADESH,2018,32.80828006494763,Safe,801.0
MADHYA PRADESH,2018,32.80828006494763,Safe,66.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,801.0
MADHYA PRADESH,2018,32.80828006494763,Safe,36.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MADHYA PRADESH,2018,32.80828006494763,Safe,2.0
MEGHALAYA,2018,460.66112402004444,Not Safe,1850.0
MEGHALAYA,2018,460.66112402004444,Not Safe,1245.0
MEGHALAYA,2018,460.66112402004444,Not Safe,19.0
MEGHALAYA,2018,460.66112402004444,Not Safe,2350.0
MEGHALAYA,2018,460.66112402004444,Not Safe,1700.0
MEGHALAYA,2018,460.66112402004444,Not Safe,1750.0
MEGHALAYA,2018,460.66112402004444,Not Safe,30.0
ODISHA,2018,4201.915485411979,Not Safe,1760.0
ODISHA,2018,4201.915485411979,Not Safe,1660.0
ODISHA,2018,4201.915485411979,Not Safe,1210.0
ODISHA,2018,4201.915485411979,Not Safe,1210.0
ODISHA,2018,4201.915485411979,Not Safe,1760.0
ODISHA,2018,4201.915485411979,Not Safe,80065.0
ODISHA,2018,4201.915485411979,Not Safe,8001.0
ODISHA,2018,4201.915485411979,Not Safe,8001.0
ODISHA,2018,4201.915485411979,Not Safe,8039.0
ODISHA,2018,4201.915485411979,Not Safe,8165.0
ODISHA,2018,4201.915485411979,Not Safe,8010.0
ODISHA,2018,4201.915485411979,Not Safe,1260.0
ODISHA,2018,4201.915485411979,Not Safe,8010.0
PUDUCHERRY,2018,99.67626067156716,Not Safe,53.5
PUNJAB,2018,366.0,Not Safe,1215.0
PUNJAB,2018,366.0,Not Safe,1165.0
PUNJAB,2018,366.0,Not Safe,56.0
RAJASTHAN,2018,36.0,Safe,190.5
RAJASTHAN,2018,36.0,Safe,21.0
RAJASTHAN,2018,36.0,Safe,13.5
RAJASTHAN,2018,36.0,Safe,15.5
RAJASTHAN,2018,36.0,Safe,7.5
RAJASTHAN,2018,36.0,Safe,9.0
RAJASTHAN,2018,36.0,Safe,35.5
RAJASTHAN,2018,36.0,Safe,9.0
RAJASTHAN,2018,36.0,Safe,13.5
RAJASTHAN,2018,36.0,Safe,10.5
RAJASTHAN,2018,36.0,Safe,14.0
RAJASTHAN,2018,36.0,Safe,21.0
RAJASTHAN,2018,36.0,Safe,48.0
RAJASTHAN,2018,36.0,Safe,9.0
TAMIL NADU,2018,229.87947210871786,Not Safe,56.0
TAMIL NADU,2018,229.87947210871786,Not Safe,1155.0
TAMIL NADU,2018,229.87947210871786,Not Safe,354.0
TAMIL NADU,2018,229.87947210871786,Not Safe,567.0
TAMIL NADU,2018,229.87947210871786,Not Safe,231.0
TAMIL NADU,2018,229.87947210871786,Not Safe,106.0
TAMIL NADU,2018,229.87947210871786,Not Safe,171.0
TELANGANA,2018,32.52581392702567,Safe,12.0
TELANGANA,2018,32.52581392702567,Safe,17.0
TELANGANA,2018,32.52581392702567,Safe,19.0
TELANGANA,2018,32.52581392702567,Safe,60.5
TELANGANA,2018,32.52581392702567,Safe,5.0
TELANGANA,2018,32.52581392702567,Safe,76.0
TELANGANA,2018,32.52581392702567,Safe,95.0
TELANGANA,2018,32.52581392702567,Safe,49.5
TELANGANA,2018,32.52581392702567,Safe,17.5
TELANGANA,2018,32.52581392702567,Safe,250.0
TELANGANA,2018,32.52581392702567,Safe,230.0
TELANGANA,2018,32.52581392702567,Safe,16.0
TELANGANA,2018,32.52581392702567,Safe,91.0
TELANGANA,2018,32.52581392702567,Safe,111.0
TELANGANA,2018,32.52581392702567,Safe,410.0
TELANGANA,2018,32.52581392702567,Safe,13.5
TELANGANA,2018,32.52581392702567,Safe,61.0
TELANGANA,2018,32.52581392702567,Safe,161.0
TELANGANA,2018,32.52581392702567,Safe,401.0
TELANGANA,2018,32.52581392702567,Safe,401.0
TELANGANA,2018,32.52581392702567,Safe,401.0
TELANGANA,2018,32.52581392702567,Safe,401.0
TELANGANA,2018,32.52581392702567,Safe,211.0
TELANGANA,2018,32.52581392702567,Safe,111.0
TELANGANA,2018,32.52581392702567,Safe,45.0
TELANGANA,2018,32.52581392702567,Safe,12.5
TELANGANA,2018,32.52581392702567,Safe,111.0
TELANGANA,2018,32.52581392702567,Safe,261.0
TELANGANA,2018,32.52581392702567,Safe,245.0
TELANGANA,2018,32.52581392702567,Safe,401.0
TELANGANA,2018,32.52581392702567,Safe,211.0
TELANGANA,2018,32.52581392702567,Safe,241.0
TELANGANA,2018,32.52581392702567,Safe,13.0
TELANGANA,2018,32.52581392702567,Safe,65.0
TELANGANA,2018,32.52581392702567,Safe,128.0
TELANGANA,2018,32.52581392702567,Safe,51.0
TELANGANA,2018,32.52581392702567,Safe,271.0
TELANGANA,2018,32.52581392702567,Safe,427.5
TELANGANA,2018,32.52581392702567,Safe,13.5
TELANGANA,2018,32.52581392702567,Safe,51.0
TELANGANA,2018,32.52581392702567,Safe,51.0
TELANGANA,2018,32.52581392702567,Safe,111.0
TELANGANA,2018,32.52581392702567,Safe,14.5
TELANGANA,2018,32.52581392702567,Safe,7.0
TELANGANA,2018,32.52581392702567,Safe,44.5
TELANGANA,2018,32.52581392702567,Safe,125.5
TELANGANA,2018,32.52581392702567,Safe,3.5
TELANGANA,2018,32.52581392702567,Safe,17.0
TELANGANA,2018,32.52581392702567,Safe,32.0
TELANGANA,2018,32.52581392702567,Safe,401.0
TELANGANA,2018,32.52581392702567,Safe,211.0
TELANGANA,2018,32.52581392702567,Safe,8.0
TELANGANA,2018,32.52581392702567,Safe,7.0
TELANGANA,2018,32.52581392702567,Safe,31.0
TELANGANA,2018,32.52581392702567,Safe,4.5
TELANGANA,2018,32.52581392702567,Safe,2.5
TELANGANA,2018,32.52581392702567,Safe,3.0
TELANGANA,2018,32.52581392702567,Safe,4.0
TELANGANA,2018,32.52581392702567,Safe,48.0
TELANGANA,2018,32.52581392702567,Safe,22.5
TELANGANA,2018,32.52581392702567,Safe,27.0
TELANGANA,2018,32.52581392702567,Safe,33.5
ANDHRA PRADESH,2019,36.630711637386085,Safe,17.0
ANDHRA PRADESH,2019,36.630711637386085,Safe,150.0
ASSAM,2019,515.0,Not Safe,181.0
ASSAM,2019,515.0,Not Safe,515.0
ASSAM,2019,515.0,Not Safe,181.0
ASSAM,2019,515.0,Not Safe,366.0
ASSAM,2019,515.0,Not Safe,515.0
ASSAM,2019,515.0,Not Safe,151.0
ASSAM,2019,515.0,Not Safe,366.0
ASSAM,2019,515.0,Not Safe,700.0
ASSAM,2019,515.0,Not Safe,181.0
ASSAM,2019,515.0,Not Safe,366.0
ASSAM,2019,515.0,Not Safe,366.0
ASSAM,2019,515.0,Not Safe,605.0
ASSAM,2019,515.0,Not Safe,900.0
ASSAM,2019,515.0,Not Safe,551.0
ASSAM,2019,515.0,Not Safe,366.0
ASSAM,2019,515.0,Not Safe,515.0
ASSAM,2019,515.0,Not Safe,700.0
ASSAM,2019,515.0,Not Safe,1750.0
ASSAM,2019,515.0,Not Safe,1150.0
ASSAM,2019,515.0,Not Safe,510.0
ASSAM,2019,515.0,Not Safe,751.0
ASSAM,2019,515.0,Not Safe,351.0
ASSAM,2019,515.0,Not Safe,900.0
ASSAM,2019,515.0,Not Safe,366.0
ASSAM,2019,515.0,Not Safe,181.0
ASSAM,2019,515.0,Not Safe,366.0
ASSAM,2019,515.0,Not Safe,456.0
ASSAM,2019,515.0,Not Safe,751.0
ASSAM,2019,515.0,Not Safe,351.0
ASSAM,2019,515.0,Not Safe,2.0
ASSAM,2019,515.0,Not Safe,1710.0
ASSAM,2019,515.0,Not Safe,751.0
ASSAM,2019,515.0,Not Safe,151.0
ASSAM,2019,515.0,Not Safe,181.0
BIHAR,2019,3081.151338474223,Not Safe,5500.0
BIHAR,2019,3081.151338474223,Not Safe,11090.0
BIHAR,2019,3081.151338474223,Not Safe,18200.0
BIHAR,2019,3081.151338474223,Not Safe,12050.0
BIHAR,2019,3081.151338474223,Not Safe,8965.0
CHANDIGARH,2019,24.0,Safe,
CHHATTISGARH,2019,360.9003215533964,Not Safe,91.0
CHHATTISGARH,2019,360.9003215533964,Not Safe,141.0
DELHI,2019,3135.3798822106064,Not Safe,11000.0
DELHI,2019,3135.3798822106064,Not Safe,1210.0
DELHI,2019,3135.3798822106064,Not Safe,49000.0
GOA,2019,700.6994977065378,Not Safe,56.0
GOA,2019,700.6994977065378,Not Safe,2695.0
GOA,2019,700.6994977065378,Not Safe,2460.0
GOA,2019,700.6994977065378,Not Safe,15950.0
GOA,2019,700.6994977065378,Not Safe,2550.0
GOA,2019,700.6994977065378,Not Safe,3600.0
GUJARAT,2019,31.444385053406172,Safe,29.0
GUJARAT,2019,31.444385053406172,Safe,35.0
GUJARAT,2019,31.444385053406172,Safe,3.0
GUJARAT,2019,31.444385053406172,Safe,118.0
GUJARAT,2019,31.444385053406172,Safe,68.5
GUJARAT,2019,31.444385053406172,Safe,62.0
GUJARAT,2019,31.444385053406172,Safe,7.0
GUJARAT,2019,31.444385053406172,Safe,6.5
GUJARAT,2019,31.444385053406172,Safe,61.0
GUJARAT,2019,31.444385053406172,Safe,21.5
GUJARAT,2019,31.444385053406172,Safe,8.5
GUJARAT,2019,31.444385053406172,Safe,265.0
GUJARAT,2019,31.444385053406172,Safe,26.5
GUJARAT,2019,31.444385053406172,Safe,4.0
GUJARAT,2019,31.444385053406172,Safe,48.0
GUJARAT,2019,31.444385053406172,Safe,177.0
GUJARAT,2019,31.444385053406172,Safe,11.5
GUJARAT,2019,31.444385053406172,Safe,13.5
GUJARAT,2019,31.444385053406172,Safe,44.0
HARYANA,2019,1458.5477482633196,Not Safe,6750.0
HARYANA,2019,1458.5477482633196,Not Safe,78500.0
HIMACHAL PRADESH,2019,25.0,Safe,68.5
HIMACHAL PRADESH,2019,25.0,Safe,3.0
HIMACHAL PRADESH,2019,25.0,Safe,22.5
HIMACHAL PRADESH,2019,25.0,Safe,147.0
HIMACHAL PRADESH,2019,25.0,Safe,7.5
KARNATAKA,2019,23022.077761724027,Not Safe,39815.0
KARNATAKA,2019,23022.077761724027,Not Safe,675.0
KARNATAKA,2019,23022.077761724027,Not Safe,2850.0
KARNATAKA,2019,23022.077761724027,Not Safe,1470.0
KARNATAKA,2019,23022.077761724027,Not Safe,4650.0
KARNATAKA,2019,23022.077761724027,Not Safe,4250.0
KARNATAKA,2019,23022.077761724027,Not Safe,5200.0
KARNATAKA,2019,23022.077761724027,Not Safe,1510.0
KARNATAKA,2019,23022.077761724027,Not Safe,121050.0
KARNATAKA,2019,23022.077761724027,Not Safe,110350.0
KARNATAKA,2019,23022.077761724027,Not Safe,55240.0
KARNATAKA,2019,23022.077761724027,Not Safe,200350.0
KARNATAKA,2019,23022.077761724027,Not Safe,850230.0
KARNATAKA,2019,23022.077761724027,Not Safe,55235.0
KARNATAKA,2019,23022.077761724027,Not Safe,107400.0
KARNATAKA,2019,23022.077761724027,Not Safe,35420.0
KARNATAKA,2019,23022.077761724027,Not Safe,11350.0
KARNATAKA,2019,23022.077761724027,Not Safe,70315.0
KARNATAKA,2019,23022.077761724027,Not Safe,8400.0
KARNATAKA,2019,23022.077761724027,Not Safe,47230.0
KARNATAKA,2019,23022.077761724027,Not Safe,10740.0
KARNATAKA,2019,23022.077761724027,Not Safe,55470.0
KARNATAKA,2019,23022.077761724027,Not Safe,11230.0
KARNATAKA,2019,23022.077761724027,Not Safe,24550.0
KARNATAKA,2019,23022.077761724027,Not Safe,8815.0
KARNATAKA,2019,23022.077761724027,Not Safe,48400.0
KARNATAKA,2019,23022.077761724027,Not Safe,35230.0
KARNATAKA,2019,23022.077761724027,Not Safe,17970.0
KARNATAKA,2019,23022.077761724027,Not Safe,200230.0
KARNATAKA,2019,23022.077761724027,Not Safe,350235.0
KARNATAKA,2019,23022.077761724027,Not Safe,60470.0
KARNATAKA,2019,23022.077761724027,Not Safe,7730.0
KARNATAKA,2019,23022.077761724027,Not Safe,1010.0
KARNATAKA,2019,23022.077761724027,Not Safe,1040.0
KARNATAKA,2019,23022.077761724027,Not Safe,485.0
KARNATAKA,2019,23022.077761724027,Not Safe,77400.0
KARNATAKA,2019,23022.077761724027,Not Safe,470130.0
KARNATAKA,2019,23022.077761724027,Not Safe,29350.0
KARNATAKA,2019,23022.077761724027,Not Safe,14035.0
KARNATAKA,2019,23022.077761724027,Not Safe,7315.0
KARNATAKA,2019,23022.077761724027,Not Safe,10705.0
KARNATAKA,2019,23022.077761724027,Not Safe,850350.0
KARNATAKA,2019,23022.077761724027,Not Safe,35230.0
KARNATAKA,2019,23022.077761724027,Not Safe,42230.0
KARNATAKA,2019,23022.077761724027,Not Safe,420315.0
KARNATAKA,2019,23022.077761724027,Not Safe,232300.0
KARNATAKA,2019,23022.077761724027,Not Safe,42420.0
KARNATAKA,2019,23022.077761724027,Not Safe,7230.0
KARNATAKA,2019,23022.077761724027,Not Safe,850230.0
KARNATAKA,2019,23022.077761724027,Not Safe,1400.0
KARNATAKA,2019,23022.077761724027,Not Safe,8400.0
KARNATAKA,2019,23022.077761724027,Not Safe,4600.0
KARNATAKA,2019,23022.077761724027,Not Safe,7000.0
KARNATAKA,2019,23022.077761724027,Not Safe,288.0
KARNATAKA,2019,23022.077761724027,Not Safe,17500.0
KARNATAKA,2019,23022.077761724027,Not Safe,4223.0
KARNATAKA,2019,23022.077761724027,Not Safe,16.5
KARNATAKA,2019,23022.077761724027,Not Safe,1095.0
KARNATAKA,2019,23022.077761724027,Not Safe,35315.0
KARNATAKA,2019,23022.077761724027,Not Safe,70315.0
KARNATAKA,2019,23022.077761724027,Not Safe,89700.0
KARNATAKA,2019,23022.077761724027,Not Safe,48650.0
KARNATAKA,2019,23022.077761724027,Not Safe,47470.0
KARNATAKA,2019,23022.077761724027,Not Safe,62350.0
KARNATAKA,2019,23022.077761724027,Not Safe,245315.0
KARNATAKA,2019,23022.077761724027,Not Safe,85600.0
KARNATAKA,2019,23022.077761724027,Not Safe,70240.0
KARNATAKA,2019,23022.077761724027,Not Safe,55230.0
KARNATAKA,2019,23022.077761724027,Not Safe,47190.0
KARNATAKA,2019,23022.077761724027,Not Safe,56400.0
KARNATAKA,2019,23022.077761724027,Not Safe,1050.0
KARNATAKA,2019,23022.077761724027,Not Safe,42315.0
KARNATAKA,2019,23022.077761724027,Not Safe,750290.0
KARNATAKA,2019,23022.077761724027,Not Safe,110470.0
KARNATAKA,2019,23022.077761724027,Not Safe,35350.0
KARNATAKA,2019,23022.077761724027,Not Safe,110470.0
KARNATAKA,2019,23022.077761724027,Not Safe,47700.0
KARNATAKA,2019,23022.077761724027,Not Safe,14550.0
KARNATAKA,2019,23022.077761724027,Not Safe,232350.0
KARNATAKA,2019,23022.077761724027,Not Safe,85315.0
KARNATAKA,2019,23022.077761724027,Not Safe,23850.0
KARNATAKA,2019,23022.077761724027,Not Safe,53000.0
KARNATAKA,2019,23022.077761724027,Not Safe,85315.0
KARNATAKA,2019,23022.077761724027,Not Safe,86300.0
KARNATAKA,2019,23022.077761724027,Not Safe,110470.0
KARNATAKA,2019,23022.077761724027,Not Safe,31705.0
KARNATAKA,2019,23022.077761724027,Not Safe,390.0
KARNATAKA,2019,23022.077761724027,Not Safe,470.0
KARNATAKA,2019,23022.077761724027,Not Safe,465.0
KARNATAKA,2019,23022.077761724027,Not Safe,2110.0
KARNATAKA,2019,23022.077761724027,Not Safe,895.0
KARNATAKA,2019,23022.077761724027,Not Safe,425.0
KARNATAKA,2019,23022.077761724027,Not Safe,216.5
KARNATAKA,2019,23022.077761724027,Not Safe,280.0
KARNATAKA,2019,23022.077761724027,Not Safe,460.0
KARNATAKA,2019,23022.077761724027,Not Safe,295.0
KARNATAKA,2019,23022.077761724027,Not Safe,215.0
KARNATAKA,2019,23022.077761724027,Not Safe,295.0
KARNATAKA,2019,23022.077761724027,Not Safe,315.0
KARNATAKA,2019,23022.077761724027,Not Safe,220.0
