Water_Body_Type,State_Name,Year,Temperature,DO,pH,Conductivity,BOD,Nitrate_Nitrite,Fecal_Coliform,Total_Coliform,Conductivity_log,BOD_log,Nitrate_Nitrite_log,Total_Coliform_log,Fecal_Coliform_log,DO_sqrt,BOD_Temp,BOD_Conductivity,Nitrate_Temp,BOD_Temp_log,BOD_Conductivity_log,Is_Monsoon
TANK,TELANGANA,2020,23.5,5.35,7.65,820.0,4.0,4.255000000000001,5.0,54.0,6.710523109452428,1.6094379124341003,1.6591800043289147,4.007333185232471,1.791759469228055,2.3130067012440754,94.0,3280.0,99.99250000000002,4.553876891600541,8.0959035329611,1
TANK,TELANGANA,2020,28.0,2.9499999999999997,8.2,888.5,21.05,8.9,20.5,301.5,6.7906595071058895,3.093312601892855,2.2925347571405443,5.7120812774708964,3.068052935133617,1.7175564037317668,589.4,18702.925,249.20000000000002,6.380800273286263,9.836488673866342,1
TANK,TELANGANA,2020,22.0,6.05,7.25,1289.0,4.7,4.75,5.5,54.5,7.162397497355718,1.7404661748405046,1.749199854809259,4.0163830207523885,1.8718021769015913,2.4596747752497685,103.4,6058.3,104.5,4.648229675448539,8.709349560840232,1
TANK,TELANGANA,2020,27.0,3.4,7.35,1141.5,7.0,4.3,42.0,335.0,7.040974122768359,2.0794415416798357,1.667706820558076,5.817111159963204,3.7612001156935624,1.8439088914585775,189.0,7990.5,116.1,5.247024072160486,8.986133755808709,1
TANK,TELANGANA,2020,27.0,2.75,7.199999999999999,1184.5,15.0,4.5,23.0,355.0,7.0779199055054605,2.772588722239781,1.7047480922384253,5.87493073085203,3.1780538303479458,1.6583123951777,405.0,17767.5,121.5,6.0063531596017325,9.78518250565559,1
TANK,TELANGANA,2020,28.5,5.5,7.65,1234.0,3.0,2.1,7.5,38.0,7.118826249062078,1.3862943611198906,1.1314021114911006,3.6635616461296463,2.1400661634962708,2.345207879911715,85.5,3702.0,59.85,4.460144413937834,8.216898580913613,1
TANK,TELANGANA,2020,31.0,1.0,7.1,1466.0,10.0,4.05,14.5,476.5,7.2909747781429814,2.3978952727983707,1.6193882432872684,6.168564159920785,2.740840023925201,1.0,310.0,14660.0,125.55,5.739792912179234,9.592946185938265,1
TANK,TELANGANA,2020,29.0,3.5500000000000003,7.25,2233.0,7.05,15.64,14.5,461.0,7.711548979629146,2.0856720914304723,2.8118094353930627,6.135564891081739,2.740840023925201,1.8841443681416772,204.45,15742.65,453.56,5.325202695329419,9.664192388353872,1
TANK,TELANGANA,2020,29.0,5.7,7.2,429.5,2.75,5.58,3.5,56.0,6.064947323867785,1.3217558399823195,1.884034745337226,4.04305126783455,1.5040773967762742,2.3874672772626644,79.75,1181.125,161.82,4.391357962102766,7.075068945335676,1
TANK,TELANGANA,2020,30.5,6.3,7.2,633.0,3.1500000000000004,6.225,35.0,36.0,6.452048954437226,1.423108334242607,1.9775472339984959,3.6109179126442243,3.58351893845611,2.5099800796022267,96.07500000000002,1993.9500000000003,189.86249999999998,4.575483875617731,7.5983742663532485,1
TANK,TELANGANA,2020,29.0,4.55,6.85,3840.0,8.0,25.365000000000002,9.5,111.0,8.253488028345904,2.1972245773362196,3.272037372982433,4.718498871295094,2.3513752571634776,2.1330729007701543,232.0,30720.0,735.585,5.4510384535657,10.332701738815134,1
TANK,TELANGANA,2020,28.5,0.3,7.35,1358.0,14.0,3.25,19.0,545.0,7.214504414151143,2.70805020110221,1.4469189829363254,6.302618975744905,2.995732273553991,0.5477225575051661,399.0,19012.0,92.625,5.991464547107982,9.852878234709586,1
TANK,TELANGANA,2020,23.5,5.55,7.15,1182.5,4.2,10.295,13.0,186.0,7.0762314289540384,1.6486586255873816,2.4243601499199667,5.231108616854587,2.6390573296152584,2.355843797877949,98.7,4966.5,241.9325,4.602165676967792,8.510671974425971,1
TANK,TELANGANA,2020,21.5,5.5,7.1,1154.5,4.0,9.705,47.5,136.5,7.0522884297144355,1.6094379124341003,2.370710922041646,4.923623917106626,3.8815637979434374,2.345207879911715,86.0,4618.0,208.6575,4.465908118654584,8.437933510430605,1
TANK,TELANGANA,2020,23.5,5.15,7.25,287.0,3.0,3.62,3.0,19.5,5.662960480135946,1.3862943611198906,1.5303947050936475,3.0204248861443626,1.3862943611198906,2.2693611435820435,70.5,861.0,85.07000000000001,4.269697449699962,6.759255270663693,1
TANK,TELANGANA,2020,22.5,4.95,7.1,1702.5,4.3,16.725,35.0,75.0,7.440440237101021,1.667706820558076,2.874976072418191,4.330733340286331,3.58351893845611,2.224859546128699,96.75,7320.75,376.31250000000006,4.582413198865475,8.898604649420681,1
TANK,TELANGANA,2020,21.0,5.15,7.0,1286.0,4.5,10.745000000000001,7.0,57.0,7.160069207596127,1.7047480922384253,2.463427618110876,4.060443010546419,2.0794415416798357,2.2693611435820435,94.5,5787.0,225.645,4.5591262474866845,8.663542087751374,1
TANK,TELANGANA,2020,21.0,6.2,7.1,1131.5,3.0,10.32,4.0,55.0,7.032182857357189,1.3862943611198906,2.4265710727750367,4.02535169073515,1.6094379124341003,2.4899799195977463,63.0,3394.5,216.72,4.1588830833596715,8.130206304553846,1
TANK,TELANGANA,2020,22.0,5.800000000000001,7.1,1709.0,4.0,12.34,8.5,50.5,7.444248649496705,1.6094379124341003,2.590767040487478,3.9415818076696905,2.2512917986064953,2.4083189157584592,88.0,6836.0,271.48,4.48863636973214,8.830104317913793,1
TANK,TELANGANA,2020,27.0,3.25,7.95,768.5,9.1,1.65,14.0,229.0,6.645740953278934,2.312535423847214,0.9745596399981308,5.438079308923196,2.70805020110221,1.8027756377319946,245.7,6993.349999999999,44.55,5.508173023535311,8.852857959265126,1
TANK,TELANGANA,2020,28.0,2.1999999999999997,7.6,911.0,11.0,4.3,12.0,277.0,6.815639990074331,2.4849066497880004,1.667706820558076,5.627621113690637,2.5649493574615367,1.4832396974191324,308.0,10021.0,120.39999999999999,5.733341276897746,9.21253795551967,1
TANK,TELANGANA,2020,28.0,2.4499999999999997,7.800000000000001,1114.5,10.9,2.15,23.0,251.5,7.017058013872587,2.4765384001174837,1.1474024528375417,5.531411248715415,3.1780538303479458,1.5652475842498528,305.2,12148.050000000001,60.199999999999996,5.7242384832235835,9.40500625641134,1
TANK,TELANGANA,2020,23.0,5.8,7.1,1847.0,3.8,15.155000000000001,5.5,52.0,7.521859252201629,1.5686159179138452,2.782229599276462,3.970291913552122,1.8718021769015913,2.4083189157584592,87.39999999999999,7018.599999999999,348.56500000000005,4.481871969643597,8.856461515339452,1
TANK,TELANGANA,2020,27.5,2.3,7.55,732.0,15.0,9.44,14.0,204.0,6.597145701886651,2.772588722239781,2.3456445824544927,5.3230099791384085,2.70805020110221,1.51657508881031,412.5,10980.0,259.59999999999997,6.024657514463746,9.303921785597714,1
TANK,TELANGANA,2020,27.0,1.3,7.15,1458.0,18.0,4.31,48.0,335.0,7.285506548522785,2.9444389791664403,1.6695918352538475,5.817111159963204,3.8918202981106265,1.140175425099138,486.0,26244.0,116.36999999999999,6.18826412308259,10.1752307736864,1
TANK,TELANGANA,2020,26.0,1.6500000000000001,7.449999999999999,1742.0,24.0,4.7,63.5,620.0,7.463363045520021,3.2188758248682006,1.7404661748405046,6.431331081933479,4.1666652238017265,1.284523257866513,624.0,41808.0,122.2,6.437751649736401,10.640866906341545,1
TANK,TELANGANA,2020,28.5,1.7,8.75,1146.5,18.0,10.15,21.5,280.0,7.0453409419347,2.9444389791664403,2.411439497906128,5.638354669333745,3.1135153092103742,1.3038404810405297,513.0,20637.0,289.27500000000003,6.2422232654551655,9.93488931567566,1
LAKE,TRIPURA,2020,26.5,6.2,7.65,152.5,1.15,0.79,26.5,98.5,5.033700567027251,0.7654678421395714,0.5822156198526637,4.600157644164547,3.3141860046725258,2.4899799195977463,30.474999999999998,175.375,20.935000000000002,3.449193579930411,5.172612410172978,1
LAKE,TRIPURA,2020,25.5,5.699999999999999,7.0,673.5,1.85,1.35,41.5,187.0,6.51397167564781,1.0473189942805592,0.8544153281560676,5.236441962829949,3.7495040759303713,2.3874672772626644,47.175000000000004,1245.9750000000001,34.425000000000004,3.87484021430043,7.128475897363593,1
LAKE,TRIPURA,2020,25.5,6.15,7.25,157.5,0.75,0.9349999999999999,32.0,116.5,5.065754593317335,0.5596157879354227,0.6601073264817451,4.7664383335842135,3.4965075614664802,2.479919353527449,19.125,118.125,23.842499999999998,3.001962823304627,4.7801733619743665,1
LAKE,TRIPURA,2020,26.0,5.75,7.2,141.0,0.7000000000000001,0.6,31.5,162.0,4.955827057601261,0.5306282510621704,0.4700036292457356,5.093750200806762,3.481240089335692,2.3979157616563596,18.200000000000003,98.7,15.6,2.954910279033736,4.602165676967792,1
LAKE,TRIPURA,2020,26.0,6.0,6.6,133.5,1.15,0.735,36.5,139.0,4.901564199041894,0.7654678421395714,0.5510074133988225,4.941642422609304,3.624340932976365,2.449489742783178,29.9,153.52499999999998,19.11,3.4307561839036995,5.0403558955453365,1
LAKE,TRIPURA,2020,25.5,6.3,6.95,145.0,1.4,0.72,37.5,134.0,4.983606621708336,0.8754687373538999,0.5423242908253617,4.90527477843843,3.6506582412937387,2.5099800796022267,35.699999999999996,203.0,18.36,3.6027767550605243,5.318119993844216,1
LAKE,TRIPURA,2020,25.5,5.85,7.15,152.5,0.9500000000000001,0.775,40.0,117.0,5.033700567027251,0.6678293725756554,0.5738004229273792,4.770684624465665,3.713572066704308,2.4186773244895647,24.225,144.875,19.7625,3.2278355662396727,4.98275009060672,1
LAKE,TRIPURA,2020,25.5,6.05,6.95,143.0,0.9500000000000001,0.755,37.5,134.0,4.969813299576001,0.6678293725756554,0.5624688569178292,4.90527477843843,3.6506582412937387,2.4596747752497685,24.225,135.85000000000002,19.2525,3.2278355662396727,4.918885435486688,1
POND,TRIPURA,2020,20.0,5.55,6.75,144.0,1.1,1.21,27.5,88.5,4.976733742420574,0.7419373447293773,0.7929925155296614,4.4942386252808095,3.349904087274605,2.355843797877949,22.0,158.4,24.2,3.1354942159291497,5.071416766356115,1
POND,TRIPURA,2020,25.5,6.4,7.1,157.5,1.1,1.165,28.5,94.0,5.065754593317335,0.7419373447293773,0.7724203614544531,4.553876891600541,3.3843902633457743,2.5298221281347035,28.05,173.25,29.7075,3.3690184832979204,5.160491049640633,1
POND,TRIPURA,2020,26.0,6.45,6.95,157.5,1.4,1.475,44.0,157.0,5.065754593317335,0.8754687373538999,0.9062403960206536,5.062595033026967,3.8066624897703196,2.539685019840059,36.4,220.5,38.35,3.6216707044204863,5.40042258948519,1
POND,TRIPURA,2020,25.5,6.5,7.2,150.0,0.8,0.875,36.5,99.0,5.017279836814924,0.5877866649021191,0.6286086594223741,4.605170185988092,3.624340932976365,2.5495097567963922,20.400000000000002,120.0,22.3125,3.0633909220278057,4.795790545596741,1
POND,TRIPURA,2020,25.5,6.45,6.9,140.0,1.0,0.8200000000000001,24.0,80.5,4.948759890378168,0.6931471805599453,0.598836501088704,4.400603020246817,3.2188758248682006,2.539685019840059,25.5,140.0,20.91,3.2771447329921766,4.948759890378168,1
POND,TRIPURA,2020,25.5,5.9,6.8,149.5,1.55,0.865,31.5,90.5,5.01396308418893,0.9360933591703349,0.6232610530957788,4.516338972281476,3.481240089335692,2.4289915602982237,39.525,231.725,22.0575,3.70191906762174,5.449857499002554,1
POND,TRIPURA,2020,25.5,5.8,6.65,153.5,0.7000000000000001,0.76,18.5,80.0,5.0401940963378005,0.5306282510621704,0.5653138090500605,4.394449154672439,2.970414465569701,2.4083189157584592,17.85,107.45000000000002,19.38,2.93651291389402,4.6862892372728835,1
POND,TRIPURA,2020,26.0,5.949999999999999,6.85,152.5,3.05,1.095,47.5,195.0,5.033700567027251,1.3987168811184478,0.739553553374101,5.278114659230517,3.8815637979434374,2.4392621835300936,79.3,465.125,28.47,4.385769620952716,6.144453838498985,1
POND,TRIPURA,2020,25.5,6.55,6.6,151.5,0.7000000000000001,0.915,27.0,83.0,5.0271645960474665,0.5306282510621704,0.6497176226326093,4.430816798843313,3.332204510175204,2.5592967784139455,17.85,106.05000000000001,23.3325,2.93651291389402,4.6732960150356915,1
POND,TRIPURA,2020,26.0,6.2,6.95,155.5,1.05,0.7150000000000001,32.0,95.0,5.0530560099802075,0.7178397931503169,0.5394130806179033,4.564348191467836,3.4965075614664802,2.4899799195977463,27.3,163.275,18.590000000000003,3.342861804649192,5.101541852783932,1
LAKE,UTTAR PRADESH,2020,24.5,4.15,8.0,335.0,4.3,0.8400000000000001,4400.0,6050.0,5.817111159963204,1.667706820558076,0.6097655716208943,8.707978826622321,8.38958706681109,2.0371548787463363,105.35,1440.5,20.580000000000002,4.666735541646246,7.273439517078457,1
LAKE,WEST BENGAL,2020,27.5,7.6,7.7,643.0,3.3,2.265,775.0,2050.0,6.467698726104354,1.4586150226995167,1.1832597627283945,7.62608275807238,6.654152520183219,2.756809750418044,90.75,2121.9,62.2875,4.51906748693468,7.660538357437956,1
LAKE,WEST BENGAL,2020,29.0,6.9,8.25,696.5,5.6,0.47,17600.0,27200.0,6.5475025136955205,1.8870696490323797,0.3852624007906449,10.211009016314167,9.77571099759397,2.6267851073127395,162.39999999999998,3900.3999999999996,13.629999999999999,5.096201182425903,8.269090742060833,1
LAKE,WEST BENGAL,2020,29.0,6.65,8.3,690.5,5.0,0.565,29000.0,50000.0,6.538863151104813,1.791759469228055,0.4478858239921165,10.819798284210286,10.275085591132715,2.5787593916455256,145.0,3452.5,16.384999999999998,4.983606621708336,8.147143488529027,1
LAKE,WEST BENGAL,2020,28.5,7.35,8.35,707.5,4.4,0.5,11100.0,17700.0,6.563150059130735,1.6863989535702288,0.4054651081081644,9.781376414141157,9.314790473332646,2.711088342345192,125.4,3113.0000000000005,14.25,4.839451481712757,8.043663352393944,1
LAKE,WEST BENGAL,2020,22.5,6.9,7.25,73.0,1.9,1.025,8050.0,10500.0,4.30406509320417,1.0647107369924282,0.7055697005585024,9.259225769705994,8.993551586299981,2.6267851073127395,42.75,138.7,23.062499999999996,3.7784916128036232,4.939497266262916,1
LAKE,WEST BENGAL,2020,14.0,6.4,7.05,73.0,1.9,1.345,1745.0,8585.0,4.30406509320417,1.0647107369924282,0.8522854018982426,9.057888248784506,7.465082736399547,2.5298221281347035,26.599999999999998,138.7,18.83,3.317815772723104,4.939497266262916,1
LAKE,WEST BENGAL,2020,14.0,7.3,7.35,28.5,1.1,0.73,155.0,605.0,3.3843902633457743,0.7419373447293773,0.5481214085096876,6.406879986069314,5.049856007249537,2.701851217221259,15.400000000000002,31.35,10.219999999999999,2.797281334830153,3.4766140209469096,1
LAKE,WEST BENGAL,2020,14.0,7.85,7.35,28.5,1.1,0.5599999999999999,120.0,210.0,3.3843902633457743,0.7419373447293773,0.4446858212614457,5.351858133476067,4.795790545596741,2.80178514522438,15.400000000000002,31.35,7.839999999999999,2.797281334830153,3.4766140209469096,1
LAKE,WEST BENGAL,2020,26.5,8.3,7.35,172.0,1.75,0.3,1075.0,1515.0,5.153291594497779,1.0116009116784799,0.262364264467491,7.323830566202317,6.98100574072173,2.8809720581775866,46.375,301.0,7.949999999999999,3.8580946634025906,5.71042701737487,1
LAKE,WEST BENGAL,2020,26.5,9.0,7.800000000000001,390.5,3.45,0.3,3300.0,6100.0,5.969985515430857,1.4929040961781488,0.262364264467491,8.716207971151853,8.101980731853192,3.0,91.42500000000001,1347.2250000000001,7.949999999999999,4.526397504822696,7.2065441914902575,1
LAKE,WEST BENGAL,2020,23.5,7.4,7.75,70.5,1.75,1.5299999999999998,695.0,2100.0,4.269697449699962,1.0116009116784799,0.9282193027394288,7.650168700845001,6.54534966033442,2.7202941017470885,41.125,123.375,35.955,3.740641388672526,4.823301195478757,1
LAKE,WEST BENGAL,2020,15.5,7.6499999999999995,7.4,28.5,1.55,1.5299999999999998,685.0,1785.0,3.3843902633457743,0.9360933591703349,0.9282193027394288,7.487733761436444,6.530877627725885,2.765863337187866,24.025000000000002,44.175000000000004,23.714999999999996,3.219875325201284,3.8105438364782924,1
LAKE,WEST BENGAL,2020,14.0,7.35,7.4,72.5,1.2,1.2899999999999998,160.0,220.0,4.297285406218791,0.7884573603642702,0.8285518175661482,5.3981627015177525,5.081404364984463,2.711088342345192,16.8,87.0,18.06,2.8791984572980396,4.477336814478207,1
LAKE,ANDHRA PRADESH,2021,25.5,4.85,7.5,2702.5,2.4000000000000004,2.31,15.0,165.0,7.90230250882206,1.2237754316221159,1.1969481893889715,5.111987788356544,2.772588722239781,2.202271554554524,61.20000000000001,6486.000000000001,58.905,4.130354999745134,8.777555453213056,1
LAKE,ANDHRA PRADESH,2021,27.5,4.9,7.35,889.0,3.25,2.165,19.0,195.0,6.7912214627261855,1.4469189829363254,1.1521530555961395,5.278114659230517,2.995732273553991,2.2135943621178655,89.375,2889.25,59.5375,4.503967680478929,7.969098282555431,1
TANK,ANDHRA PRADESH,2021,25.5,5.800000000000001,7.1,328.0,1.75,1.3199999999999998,194.5,359.5,5.796057750765372,1.0116009116784799,0.8415671856782185,5.887491956725004,5.27556037942542,2.4083189157584592,44.625,574.0,33.66,3.8204558119026557,6.354370040797351,1
WETLAND,ANDHRA PRADESH,2021,25.5,5.95,7.65,615.0,1.65,0.675,166.0,483.5,6.423246963533519,0.9745596399981308,0.5158131652770298,6.183117431330821,5.117993812416755,2.4392621835300936,42.074999999999996,1014.75,17.212500000000002,3.7629427824139934,6.923382534867836,1
WETLAND,ANDHRA PRADESH,2021,22.5,7.15,8.05,239.0,1.7000000000000002,1.105,3.5,106.5,5.480638923341991,0.9932517730102834,0.7443154671343447,4.677490847567717,1.5040773967762742,2.6739483914241875,38.25000000000001,406.30000000000007,24.8625,3.669951444228418,6.0095500146543674,1
WETLAND,ANDHRA PRADESH,2021,24.5,5.75,7.5,494.5,1.6,0.495,183.5,406.0,6.205567353770043,0.9555114450274363,0.40212620684264977,6.008813185442595,5.217649463480582,2.3979157616563596,39.2,791.2,12.1275,3.6938669956249757,6.674813885187817,1
WETLAND,ANDHRA PRADESH,2021,25.5,4.8,7.35,1064.0,2.85,2.795,425.0,830.0,6.970730078143525,1.3480731482996928,1.3336844108475931,6.7226297948554485,6.054439346269371,2.1908902300206643,72.675,3032.4,71.2725,4.299663528623759,8.017439381617297,1
WETLAND,ANDHRA PRADESH,2021,26.5,4.949999999999999,7.449999999999999,1018.0,2.5,1.78,347.5,775.0,6.926577033222725,1.252762968495368,1.0224509277025458,6.654152520183219,5.853638230200579,2.2248595461286986,66.25,2545.0,47.17,4.208417018481948,7.842278779117352,1
WETLAND,ANDHRA PRADESH,2021,24.0,5.8,7.45,453.0,1.35,1.45,230.0,439.5,6.118097198041348,0.8544153281560676,0.8960880245566356,6.0879104453762345,5.442417710521793,2.4083189157584592,32.400000000000006,611.5500000000001,34.8,3.508555899982655,6.41763057174018,1
WETLAND,ANDHRA PRADESH,2021,27.0,6.9,7.5,900.0,2.8,1.1199999999999999,12.5,137.0,6.803505257608338,1.33500106673234,0.7514160886839211,4.927253685157205,2.6026896854443837,2.6267851073127395,75.6,2520.0,30.24,4.338597076746545,7.83241092718792,1
WETLAND,ANDHRA PRADESH,2021,25.5,5.35,7.6,1316.5,2.4,1.68,404.5,738.0,7.1834912804155175,1.2237754316221157,0.9858167945227653,6.6052979209482015,6.005120873555468,2.3130067012440754,61.199999999999996,3159.6,42.839999999999996,4.130354999745133,8.058517161975004,1
WETLAND,ANDHRA PRADESH,2021,29.0,3.9,7.15,1035.0,27.95,4.025,30.0,1320.0,6.943122422819428,3.3655702040190043,1.6144254539451395,7.186144304522325,3.4339872044851463,1.9748417658131499,810.55,28928.25,116.72500000000001,6.698945999351079,10.272608472988434,1
WETLAND,ANDHRA PRADESH,2021,24.5,5.75,7.35,783.5,1.9500000000000002,1.3599999999999999,198.5,530.0,6.665046572173087,1.0818051703517284,0.8586616190375187,6.274762021241939,5.295814236329918,2.3979157616563596,47.775000000000006,1527.825,33.32,3.887217886509175,7.332254745487283,1
WETLAND,ANDHRA PRADESH,2021,25.0,5.85,7.550000000000001,637.5,1.4,0.64,199.0,417.0,6.459121675472594,0.8754687373538999,0.49469624183610705,6.035481432524756,5.298317366548036,2.4186773244895647,35.0,892.5,16.0,3.58351893845611,6.795146334599483,1
WETLAND,ANDHRA PRADESH,2021,28.5,6.05,7.6,304.0,1.7999999999999998,1.315,3.5,57.0,5.720311776607412,1.0296194171811581,0.8394096875381973,4.060443010546419,1.5040773967762742,2.4596747752497685,51.3,547.1999999999999,37.4775,3.9569963710708773,6.306640183868685,1
WETLAND,ANDHRA PRADESH,2021,22.5,7.0,7.7,789.0,3.5,2.8949999999999996,3.5,1275.0,6.672032945461067,1.5040773967762742,1.3596936793227115,7.151485463904735,1.5040773967762742,2.6457513110645907,78.75,2761.5,65.13749999999999,4.378896741664954,7.923891345826008,1
WETLAND,ANDHRA PRADESH,2021,25.5,5.199999999999999,7.55,680.0,2.0999999999999996,1.355,5.5,68.0,6.523562306149512,1.1314021114911004,0.8565407274683811,4.23410650459726,1.8718021769015913,2.2803508501982757,53.54999999999999,1427.9999999999998,34.5525,3.9991177122790798,7.264730177929867,1
LAKE,ASSAM,2021,24.0,1.0,7.75,280.0,2.3499999999999996,1.0,2.0,2.0,5.638354669333745,1.2089603458369749,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0,56.39999999999999,657.9999999999999,24.0,4.050044303325521,6.490723534502507,1
LAKE,ASSAM,2021,24.0,6.15,7.35,193.5,2.35,0.8999999999999999,605.0,1700.0,5.270432163058501,1.208960345836975,0.6418538861723947,7.438971592395862,6.406879986069314,2.479919353527449,56.400000000000006,454.725,21.599999999999998,4.050044303325521,6.121889557418985,1
LAKE,ASSAM,2021,26.5,3.3,7.55,461.0,26.4,2.4,3100.0,5400.0,6.135564891081739,3.3105430133940246,1.2237754316221157,8.594339400592892,8.03947991910045,1.816590212458495,699.5999999999999,12170.4,63.599999999999994,6.551937110763387,9.406844216341499,1
LAKE,ASSAM,2021,30.0,5.0,7.4,73.5,2.1,0.9,515.0,1055.0,4.310799125385514,1.1314021114911006,0.6418538861723948,6.962243464266207,6.246106765481563,2.23606797749979,63.0,154.35,27.0,4.1588830833596715,5.045680635839056,1
LAKE,ASSAM,2021,26.0,7.7,7.5,222.0,3.5,1.3,515.0,1350.0,5.407171771460119,1.5040773967762742,0.832909122935104,7.208600337960199,6.246106765481563,2.7748873851023217,91.0,777.0,33.800000000000004,4.5217885770490405,6.656726524178391,1
LAKE,ASSAM,2021,25.5,7.5,7.5,220.5,3.7,1.3,515.0,1255.0,5.40042258948519,1.547562508716013,0.832909122935104,7.135687347028144,6.246106765481563,2.7386127875258306,94.35000000000001,815.85,33.15,4.557554332046428,6.705455479472517,1
LAKE,ASSAM,2021,28.0,4.85,7.3,81.0,2.45,1.0499999999999998,515.0,1255.0,4.406719247264253,1.2383742310432684,0.7178397931503168,7.135687347028144,6.246106765481563,2.202271554554524,68.60000000000001,198.45000000000002,29.399999999999995,4.242764567340374,5.295563578351416,1
LAKE,ASSAM,2021,23.5,6.300000000000001,7.3,107.0,2.4,0.75,515.0,1205.0,4.68213122712422,1.2237754316221157,0.5596157879354227,7.095064377287131,6.246106765481563,2.5099800796022267,56.4,256.8,17.625,4.050044303325521,5.552184090505087,1
LAKE,ASSAM,2021,27.5,6.5,7.199999999999999,69.0,2.2,0.95,330.0,635.0,4.248495242049359,1.1631508098056809,0.6678293725756554,6.455198563340122,5.802118375377063,2.5495097567963922,60.50000000000001,151.8,26.125,4.119037174812473,5.02912987673242,1
LAKE,ASSAM,2021,24.0,2.05,7.5,1098.0,27.799999999999997,2.8,880.0,1805.0,7.002155954403621,3.3603753871419,1.33500106673234,7.498869733976931,6.78105762593618,1.4317821063276353,667.1999999999999,30524.399999999998,67.19999999999999,6.504587529922656,10.326314402906153,1
LAKE,ASSAM,2021,22.5,5.1,7.35,145.0,2.45,0.8,455.0,1105.0,4.983606621708336,1.2383742310432684,0.5877866649021191,7.00850518208228,6.1224928095143865,2.258317958127243,55.12500000000001,355.25,18.0,4.027581346062418,5.8756327315828605,1
LAKE,ASSAM,2021,23.5,5.9,7.6,148.5,2.55,0.9500000000000001,510.0,1455.0,5.0072963928307415,1.2669476034873244,0.6678293725756554,7.283448228756631,6.236369590203704,2.4289915602982237,59.925,378.67499999999995,22.325000000000003,4.10964359951127,5.939315623616333,1
LAKE,ASSAM,2021,25.0,8.0,7.3,136.0,2.5,0.8999999999999999,615.0,1455.0,4.919980925828125,1.252762968495368,0.6418538861723947,7.283448228756631,6.423246963533519,2.8284271247461903,62.5,340.0,22.499999999999996,4.151039905898646,5.831882477283517,1
LAKE,ASSAM,2021,26.5,5.55,7.25,130.5,2.45,0.8500000000000001,515.0,1360.0,4.879006851617819,1.2383742310432684,0.6151856390902335,7.215975002651466,6.246106765481563,2.355843797877949,64.92500000000001,319.725,22.525000000000002,4.188517732239351,5.770584058135404,1
LAKE,ASSAM,2021,26.5,0.85,7.35,521.5,16.5,1.9,1850.0,3500.0,6.258624983838966,2.8622008809294686,1.0647107369924282,8.160803920954665,7.523481312573497,0.9219544457292888,437.25,8604.75,50.349999999999994,6.082789523801344,9.060185863476251,1
LAKE,ASSAM,2021,23.0,4.15,7.15,140.5,2.5,0.8999999999999999,605.0,1415.0,4.952299717083292,1.252762968495368,0.6418538861723947,7.255591274253665,6.406879986069314,2.0371548787463363,57.5,351.25,20.7,4.069026754237811,5.86434115077879,1
LAKE,ASSAM,2021,26.5,3.5,7.5,474.0,27.0,2.4,3100.0,4750.0,6.163314804034641,3.332204510175204,1.2237754316221157,8.46611040118692,8.03947991910045,1.8708286933869707,715.5,12798.0,63.599999999999994,6.574378247268227,9.457122321855792,1
POND,ASSAM,2021,21.0,4.5,7.35,115.5,2.35,0.8999999999999999,605.0,1550.0,4.757891273005756,1.208960345836975,0.6418538861723947,7.346655163176539,6.406879986069314,2.1213203435596424,49.35,271.425,18.9,3.9189986191645714,5.60736334686295,1
POND,ASSAM,2021,23.5,7.25,7.3,226.0,2.3,1.15,1300.0,2515.0,5.424950017481403,1.1939224684724346,0.7654678421395714,7.830425617820331,7.170888478512505,2.692582403567252,54.05,519.8,27.025,4.008241863168689,6.255366090894359,1
POND,ASSAM,2021,23.0,5.5,7.5,248.5,2.4,0.8500000000000001,515.0,1055.0,5.519458915191573,1.2237754316221157,0.6151856390902335,6.962243464266207,6.246106765481563,2.345207879911715,55.199999999999996,596.4,19.55,4.028916756899645,6.392586905782009,1
POND,ASSAM,2021,25.5,6.6,7.4,89.5,2.3,0.8500000000000001,330.0,730.0,4.505349850705881,1.1939224684724346,0.6151856390902335,6.594413459749778,5.802118375377063,2.569046515733026,58.65,205.85,21.675,4.0884941485439255,5.331993892907421,1
POND,ASSAM,2021,26.5,6.6,7.300000000000001,76.0,2.25,0.9,330.0,605.0,4.343805421853684,1.1786549963416462,0.6418538861723948,6.406879986069314,5.802118375377063,2.569046515733026,59.625,171.0,23.85,4.104707349257647,5.147494476813453,1
POND,ASSAM,2021,25.0,5.1,7.4,75.5,2.4,0.9500000000000001,515.0,1115.0,4.33729074083249,1.2237754316221157,0.6678293725756554,7.017506142941256,6.246106765481563,2.258317958127243,60.0,181.2,23.75,4.110873864173311,5.205104984825858,1
POND,ASSAM,2021,27.0,7.45,7.45,95.5,2.35,0.9,515.0,1110.0,4.56954300834494,1.208960345836975,0.6418538861723948,7.01301578963963,6.246106765481563,2.7294688127912363,63.45,224.425,24.3,4.165889729385197,5.417987509385971,1
POND,ASSAM,2021,27.5,7.699999999999999,7.4,269.5,2.65,1.4,545.0,1455.0,5.600272098286537,1.2947271675944,0.8754687373538999,7.283448228756631,6.302618975744905,2.7748873851023212,72.875,714.175,38.5,4.302374475726262,6.572527267991084,1
